lep_av,cal_av,farm,year,month
0.266666666666667,0.0833333333333333,Doctor Islets,2012,12
0.366666666666667,3.5,Doctor Islets,2013,1
0.05,0,Doctor Islets,2013,2
0.0444444444444444,0,Doctor Islets,2013,3
0.05,0,Doctor Islets,2013,4
0.0333333333333333,0.0333333333333333,Doctor Islets,2013,5
0.0583333333333333,0,Doctor Islets,2013,6
0.0333333333333333,0,Doctor Islets,2013,7
0.133333333333333,0,Doctor Islets,2013,8
0.283333333333333,0.00833333333333333,Doctor Islets,2013,9
0.7,0.18,Doctor Islets,2013,10
1.16666666666667,0.0666666666666667,Doctor Islets,2013,11
1.60714285714286,0.0857142857142857,Doctor Islets,2013,12
0.8,0,Doctor Islets,2014,5
0.383333333333333,0.0583333333333333,Doctor Islets,2014,6
0.15,0.05,Doctor Islets,2014,7
0.216666666666667,0,Doctor Islets,2014,8
0.216666666666667,0,Doctor Islets,2014,9
0.166666666666667,0.0166666666666667,Doctor Islets,2014,10
0.133333333333333,0,Doctor Islets,2014,11
0.516666666666667,0.116666666666667,Doctor Islets,2014,12
2.66666666666667,0.6,Doctor Islets,2015,1
3.18333333333333,0.1,Doctor Islets,2015,2
0.719444444444444,0.0666666666666667,Doctor Islets,2015,3
0.183333333333333,0.0333333333333333,Doctor Islets,2015,4
0.0666666666666667,0.241666666666667,Doctor Islets,2015,5
0.691666666666667,0.25,Doctor Islets,2015,6
0.3,0.0166666666666667,Doctor Islets,2015,7
0.366666666666667,0,Doctor Islets,2015,8
0.2,0,Doctor Islets,2015,9
0.233333333333333,0,Doctor Islets,2015,10
2.41666666666667,0.566666666666667,Doctor Islets,2016,4
1.34285714285714,1.24285714285714,Doctor Islets,2016,5
0.266666666666667,0.133333333333333,Doctor Islets,2016,6
0.141666666666667,0.0166666666666667,Doctor Islets,2016,7
0.45,0.05,Doctor Islets,2016,8
0.491666666666667,0.00833333333333333,Doctor Islets,2016,9
0.455555555555556,0.0166666666666667,Doctor Islets,2016,10
1.09166666666667,0.325,Doctor Islets,2016,11
1.575,0.247222222222222,Doctor Islets,2016,12
2.14166666666667,0.275,Doctor Islets,2017,1
1.375,2.025,Doctor Islets,2017,2
0.457692307692308,0.0384615384615385,Doctor Islets,2017,3
0.195,0.095,Doctor Islets,2017,4
0.158333333333333,0.0916666666666667,Doctor Islets,2017,5
0.15,0.07,Doctor Islets,2017,6
0.2,0.045,Doctor Islets,2017,7
0.14,0.07,Doctor Islets,2017,8
0.196153846153846,0.0153846153846154,Doctor Islets,2017,9
0.477777777777778,0,Doctor Islets,2017,10
0.44,0.115,Doctor Islets,2017,11
0,0.0166666666666667,Doctor Islets,2018,5
0.1,0,Doctor Islets,2018,6
0.0958333333333333,0.0166666666666667,Doctor Islets,2018,7
0.095,0.005,Doctor Islets,2018,8
0.0409090909090909,0.00909090909090909,Doctor Islets,2018,9
0.0769230769230769,0.0730769230769231,Doctor Islets,2018,10
0.51,0.365,Doctor Islets,2018,11
0.453846153846154,0.823076923076923,Doctor Islets,2018,12
0.6,3.27727272727273,Doctor Islets,2019,1
0.670833333333333,4.44583333333333,Doctor Islets,2019,2
0.283333333333333,0.983333333333333,Doctor Islets,2019,3
0.14375,0.171875,Doctor Islets,2019,4
0.0590909090909091,0.168181818181818,Doctor Islets,2019,5
0.07,0.16,Doctor Islets,2019,6
0.133333333333333,0.0125,Doctor Islets,2019,7
0.125,0.0125,Doctor Islets,2019,8
0.213636363636364,0.00454545454545455,Doctor Islets,2019,9
0.47,0.055,Doctor Islets,2019,10
4.68333333333333,0.15,Glacier Falls,2003,10
4.66666666666667,1.36666666666667,Glacier Falls,2003,11
3.46666666666667,0.833333333333333,Glacier Falls,2003,12
0.4,0,Glacier Falls,2004,1
0.1,0,Glacier Falls,2004,2
0.0333333333333333,0.0333333333333333,Glacier Falls,2004,3
0.488888888888889,0.0222222222222222,Glacier Falls,2004,4
2.75,0.65,Glacier Falls,2004,5
10.2666666666667,0.933333333333333,Glacier Falls,2004,6
6.53333333333333,0.0666666666666667,Glacier Falls,2004,7
0.733333333333333,0,Glacier Falls,2004,8
0.533333333333333,0.1,Glacier Falls,2004,9
0.0833333333333333,0,Glacier Falls,2005,9
2.01,3.41,Glacier Falls,2005,10
1.53333333333333,1.01666666666667,Glacier Falls,2005,11
1.91666666666667,0.716666666666667,Glacier Falls,2005,12
1.8,0.366666666666667,Glacier Falls,2006,1
1.93333333333333,0,Glacier Falls,2006,2
0.116666666666667,0,Glacier Falls,2007,8
1.75,0,Glacier Falls,2007,9
1.91666666666667,0.0833333333333333,Glacier Falls,2007,10
2.2,0.233333333333333,Glacier Falls,2007,11
2.06666666666667,0.15,Glacier Falls,2007,12
1.5,0.25,Glacier Falls,2008,1
0.15,0,Glacier Falls,2008,3
0.05,0,Glacier Falls,2008,4
0,0.45,Glacier Falls,2008,5
0.116666666666667,0.15,Glacier Falls,2008,6
0.216666666666667,0.0833333333333333,Glacier Falls,2008,7
0.383333333333333,0,Glacier Falls,2008,8
0.35,0.0166666666666667,Glacier Falls,2008,9
1.1,0.0333333333333333,Glacier Falls,2008,10
0.3,0,Glacier Falls,2009,8
0.316666666666667,0,Glacier Falls,2009,9
3.55,0.05,Glacier Falls,2009,10
5.41666666666667,0.566666666666667,Glacier Falls,2009,11
2.23333333333333,0.0833333333333333,Glacier Falls,2009,12
0.216666666666667,0,Glacier Falls,2010,1
0.5,0,Glacier Falls,2010,2
0.5,0.166666666666667,Glacier Falls,2010,3
0.333333333333333,0.316666666666667,Glacier Falls,2010,4
0.985714285714286,3.83571428571429,Glacier Falls,2010,5
0.25,0.566666666666667,Glacier Falls,2010,6
0.05,0.0666666666666667,Glacier Falls,2010,7
0.266666666666667,0,Glacier Falls,2010,8
0.483333333333333,0.0666666666666667,Glacier Falls,2010,9
0.55,0.2,Glacier Falls,2010,10
0.566666666666667,0.933333333333333,Glacier Falls,2010,11
0.0666666666666667,0,Glacier Falls,2011,8
0.666666666666667,0,Glacier Falls,2011,9
1.6,0.0333333333333333,Glacier Falls,2011,10
1.56666666666667,1.06666666666667,Glacier Falls,2011,11
2.25,1.93333333333333,Glacier Falls,2011,12
1.6,0,Glacier Falls,2012,1
0.416666666666667,0.0333333333333333,Glacier Falls,2012,2
0.0367647058823529,0.0147058823529412,Glacier Falls,2012,3
0.175,0,Glacier Falls,2012,4
0.0833333333333333,0.2,Glacier Falls,2012,5
1.58333333333333,0,Glacier Falls,2012,7
0.05,0,Glacier Falls,2013,5
0.316666666666667,0,Glacier Falls,2013,6
0.0166666666666667,0.0166666666666667,Glacier Falls,2013,7
0.133333333333333,0,Glacier Falls,2013,8
2.71666666666667,0.1,Glacier Falls,2013,9
3.65833333333333,0.0166666666666667,Glacier Falls,2013,10
2.625,0.1,Glacier Falls,2013,11
3.275,0.591666666666667,Glacier Falls,2013,12
5.95,0.866666666666667,Glacier Falls,2014,1
0.766666666666667,0.0666666666666667,Glacier Falls,2014,2
0.0416666666666667,0,Glacier Falls,2014,3
0.00833333333333333,0.025,Glacier Falls,2014,4
0.0461538461538462,0.0153846153846154,Glacier Falls,2014,5
0.075,0.166666666666667,Glacier Falls,2014,6
1.33333333333333,0,Glacier Falls,2014,8
2.08333333333333,0,Glacier Falls,2014,9
2.25,0,Glacier Falls,2014,10
2.51666666666667,0.0166666666666667,Glacier Falls,2014,11
0.325,0.183333333333333,Glacier Falls,2015,4
2.10833333333333,1.6,Glacier Falls,2015,5
1.25833333333333,2.83333333333333,Glacier Falls,2015,6
0.116666666666667,0,Glacier Falls,2015,7
0.0333333333333333,0,Glacier Falls,2015,8
0.2,0.0833333333333333,Glacier Falls,2015,9
0.916666666666667,0,Glacier Falls,2015,10
1.05,0.233333333333333,Glacier Falls,2015,11
1.25,0,Glacier Falls,2015,12
1.675,0.708333333333333,Glacier Falls,2016,1
1.48214285714286,0.274553571428571,Glacier Falls,2016,2
0.444214876033058,0.0413223140495868,Glacier Falls,2016,3
0.0333333333333333,0.1,Glacier Falls,2016,4
0.263257575757576,0,Glacier Falls,2016,5
0.332159624413146,1.38615023474178,Glacier Falls,2016,6
1.01666666666667,0.375,Glacier Falls,2016,7
2.53125,0.08125,Glacier Falls,2016,8
1.74166666666667,0.0416666666666667,Glacier Falls,2016,9
2.73333333333333,0.0833333333333333,Glacier Falls,2016,11
0.025,0.025,Glacier Falls,2017,4
0.26,1.01,Glacier Falls,2017,5
1.15,3.275,Glacier Falls,2017,6
0.2875,1.5875,Glacier Falls,2017,7
0.365,0.325,Glacier Falls,2017,8
0.5,0.134259259259259,Glacier Falls,2017,9
0.969230769230769,0.169230769230769,Glacier Falls,2017,10
1.37,0.555,Glacier Falls,2017,11
1.83,0.455,Glacier Falls,2017,12
2.04,0.57,Glacier Falls,2018,1
2.005,0.64,Glacier Falls,2018,2
1.03351955307263,0.0726256983240224,Glacier Falls,2018,3
0.1125,0.00416666666666667,Glacier Falls,2018,4
0.165,0.125,Glacier Falls,2018,5
0.47,0.215,Glacier Falls,2018,6
0.707692307692308,0.511538461538461,Glacier Falls,2018,7
1.07,0.21,Glacier Falls,2018,8
0.883333333333333,0.0666666666666667,Glacier Falls,2018,9
1.01666666666667,0.0833333333333333,Glacier Falls,2018,10
0.333333333333333,0.0666666666666667,Humphrey Rocks,2003,10
0.7,0,Humphrey Rocks,2003,11
1.06666666666667,0.0666666666666667,Humphrey Rocks,2004,1
2.43333333333333,0.5,Humphrey Rocks,2004,2
2.4,0.533333333333333,Humphrey Rocks,2004,3
6.73333333333333,2,Humphrey Rocks,2004,4
2.7,0.0666666666666667,Humphrey Rocks,2004,5
1.3,0,Humphrey Rocks,2004,6
0.0666666666666667,0,Humphrey Rocks,2004,7
0.0666666666666667,0,Humphrey Rocks,2004,8
0.0666666666666667,0.0333333333333333,Humphrey Rocks,2004,9
0.0333333333333333,0,Humphrey Rocks,2004,10
0.1,0.0333333333333333,Humphrey Rocks,2004,11
2.18333333333333,0.0333333333333333,Humphrey Rocks,2004,12
3.56666666666667,0.0333333333333333,Humphrey Rocks,2005,1
2.16666666666667,0,Humphrey Rocks,2005,2
0.333333333333333,0,Humphrey Rocks,2005,3
1.3,0.0833333333333333,Humphrey Rocks,2005,10
1.91666666666667,0.05,Humphrey Rocks,2005,11
1.63333333333333,0.15,Humphrey Rocks,2005,12
1.81666666666667,0.233333333333333,Humphrey Rocks,2006,1
5.13333333333333,0.383333333333333,Humphrey Rocks,2006,2
1.68888888888889,0.0611111111111111,Humphrey Rocks,2006,3
0.516666666666667,0.0333333333333333,Humphrey Rocks,2006,4
0.144444444444444,0.0333333333333333,Humphrey Rocks,2006,5
0.27,0.0466666666666667,Humphrey Rocks,2006,6
0.166666666666667,0,Humphrey Rocks,2006,7
0.316666666666667,0,Humphrey Rocks,2006,8
0.15,0,Humphrey Rocks,2006,10
0.916666666666667,0.266666666666667,Humphrey Rocks,2006,11
1.93333333333333,0,Humphrey Rocks,2006,12
2.41666666666667,0.05,Humphrey Rocks,2007,1
2.38333333333333,0.05,Humphrey Rocks,2007,2
0.0666666666666667,0,Humphrey Rocks,2007,9
0.283333333333333,0,Humphrey Rocks,2007,10
0.333333333333333,0,Humphrey Rocks,2007,11
1.03333333333333,0,Humphrey Rocks,2007,12
0.466666666666667,0,Humphrey Rocks,2008,1
0.783333333333333,0,Humphrey Rocks,2008,2
0.133333333333333,0,Humphrey Rocks,2008,3
0.0166666666666667,0,Humphrey Rocks,2008,4
0,0,Humphrey Rocks,2008,5
0,0,Humphrey Rocks,2008,6
0.0666666666666667,0,Humphrey Rocks,2008,7
0,0,Humphrey Rocks,2008,8
0.0166666666666667,0,Humphrey Rocks,2008,9
0.0833333333333333,0,Humphrey Rocks,2008,10
0.116666666666667,0,Humphrey Rocks,2008,11
0.358333333333333,0.075,Humphrey Rocks,2009,1
0.0166666666666667,0,Humphrey Rocks,2009,7
0.0833333333333333,0,Humphrey Rocks,2009,8
0.333333333333333,0.0166666666666667,Humphrey Rocks,2009,9
0.55,0,Humphrey Rocks,2009,10
0.466666666666667,0.0166666666666667,Humphrey Rocks,2009,11
0.0333333333333333,0,Humphrey Rocks,2009,12
0.4,0,Humphrey Rocks,2010,1
0,0,Humphrey Rocks,2010,2
0.183333333333333,0.0166666666666667,Humphrey Rocks,2010,3
0.0333333333333333,0.0166666666666667,Humphrey Rocks,2010,4
0.9,2,Humphrey Rocks,2010,5
0.933333333333333,1.1,Humphrey Rocks,2010,6
0.483333333333333,0,Humphrey Rocks,2010,7
0.8,0,Humphrey Rocks,2010,8
0.816666666666667,0,Humphrey Rocks,2010,9
0.5,0,Humphrey Rocks,2010,10
0.283333333333333,0,Humphrey Rocks,2010,11
0.1,0,Humphrey Rocks,2011,8
0.0645161290322581,0.0483870967741935,Humphrey Rocks,2011,9
0.2,0,Humphrey Rocks,2011,10
0.306451612903226,0.112903225806452,Humphrey Rocks,2011,11
0.983333333333333,0.666666666666667,Humphrey Rocks,2011,12
0.383333333333333,0,Humphrey Rocks,2012,1
0.15,0.0166666666666667,Humphrey Rocks,2012,2
0.183333333333333,0.00833333333333333,Humphrey Rocks,2012,3
0.216666666666667,0.166666666666667,Humphrey Rocks,2012,4
0.291666666666667,1.06666666666667,Humphrey Rocks,2012,5
0.55,0,Humphrey Rocks,2012,7
0.25,0,Humphrey Rocks,2012,8
0.3,0,Humphrey Rocks,2012,9
0.433333333333333,0,Humphrey Rocks,2012,10
0.65,0,Humphrey Rocks,2012,11
0.0833333333333333,0,Humphrey Rocks,2013,7
0.064,0,Humphrey Rocks,2013,8
0.65,0,Humphrey Rocks,2013,9
2.36666666666667,0,Humphrey Rocks,2013,10
2.35,0,Humphrey Rocks,2013,11
2.45,0,Humphrey Rocks,2013,12
4.03333333333333,0,Humphrey Rocks,2014,1
0.858333333333333,0,Humphrey Rocks,2014,2
0.175,0.00833333333333333,Humphrey Rocks,2014,3
0.00833333333333333,0,Humphrey Rocks,2014,4
0.0416666666666667,0,Humphrey Rocks,2014,5
0.141666666666667,0,Humphrey Rocks,2014,6
0.416666666666667,0,Humphrey Rocks,2014,7
0.466666666666667,0.05,Humphrey Rocks,2014,8
0.25,0.0333333333333333,Humphrey Rocks,2015,1
0.266666666666667,0.0166666666666667,Humphrey Rocks,2015,2
0.308333333333333,0,Humphrey Rocks,2015,3
1.15,0.5,Humphrey Rocks,2015,4
1.31666666666667,2.2,Humphrey Rocks,2015,5
0.516666666666667,0.158333333333333,Humphrey Rocks,2015,6
0.366666666666667,0,Humphrey Rocks,2015,7
0.35,0,Humphrey Rocks,2015,8
0.25,0,Humphrey Rocks,2015,9
0.483333333333333,0,Humphrey Rocks,2015,10
1.38333333333333,0.0166666666666667,Humphrey Rocks,2015,11
1.9,0,Humphrey Rocks,2015,12
2.7,0.0166666666666667,Humphrey Rocks,2016,1
3.15,0.208333333333333,Humphrey Rocks,2016,2
0.633333333333333,0.05,Humphrey Rocks,2016,3
0.494444444444444,0,Humphrey Rocks,2016,4
0.26,0,Humphrey Rocks,2016,5
0.133333333333333,0,Humphrey Rocks,2016,6
0.108333333333333,0,Humphrey Rocks,2016,7
0.125,0,Humphrey Rocks,2016,8
0.365650969529086,0.0581717451523546,Humphrey Rocks,2017,6
0.125,0.0333333333333333,Humphrey Rocks,2017,7
0.16,0.005,Humphrey Rocks,2017,8
0.16,0,Humphrey Rocks,2017,9
0.299807815502883,0.0345932094811019,Humphrey Rocks,2017,10
0.675,0.01,Humphrey Rocks,2017,11
0.87037037037037,0.00925925925925926,Humphrey Rocks,2017,12
0.936363636363636,0.0181818181818182,Humphrey Rocks,2018,1
1.14375,0.1625,Humphrey Rocks,2018,2
0.492857142857143,0.0607142857142857,Humphrey Rocks,2018,3
0.113636363636364,0.0363636363636364,Humphrey Rocks,2018,4
0.113636363636364,0,Humphrey Rocks,2018,5
0.0916666666666667,0,Humphrey Rocks,2018,6
0.065,0,Humphrey Rocks,2018,7
0.06,0,Humphrey Rocks,2018,8
0.045,0,Humphrey Rocks,2018,9
0.0590909090909091,0,Humphrey Rocks,2018,10
0.0833333333333333,0,Humphrey Rocks,2018,11
0.3,0,Humphrey Rocks,2018,12
0,0.01,Humphrey Rocks,2019,4
0.0214285714285714,0.128571428571429,Humphrey Rocks,2019,5
0.228571428571429,0.535714285714286,Humphrey Rocks,2019,6
0.166666666666667,0.0166666666666667,Humphrey Rocks,2019,7
0.115384615384615,0,Humphrey Rocks,2019,8
0.105,0,Humphrey Rocks,2019,9
0.229166666666667,0.00416666666666667,Humphrey Rocks,2019,10
0.295,0.235,Humphrey Rocks,2019,11
0.455,0.96,Humphrey Rocks,2019,12
1.83333333333333,0.433333333333333,Larsen Island,2003,10
5.13333333333333,4.86666666666667,Larsen Island,2003,11
0.483333333333333,0.733333333333333,Larsen Island,2004,5
0.816666666666667,0.366666666666667,Larsen Island,2004,6
0.4,0.333333333333333,Larsen Island,2004,7
0.833333333333333,0.266666666666667,Larsen Island,2004,8
0.566666666666667,0.3,Larsen Island,2004,9
1.03333333333333,0.166666666666667,Larsen Island,2004,10
1.66666666666667,0.208333333333333,Larsen Island,2005,4
0.5,0.133333333333333,Larsen Island,2005,5
0.283333333333333,0.333333333333333,Larsen Island,2005,6
0.658333333333333,0.141666666666667,Larsen Island,2005,7
0.416666666666667,0.1,Larsen Island,2005,8
1.38333333333333,0.0166666666666667,Larsen Island,2005,9
6.65,0.075,Larsen Island,2005,11
2.08333333333333,0.0666666666666667,Larsen Island,2005,12
0.383333333333333,0.0333333333333333,Larsen Island,2006,3
0.591666666666667,0.0833333333333333,Larsen Island,2006,4
0.675,0.075,Larsen Island,2006,5
0.375,0.0583333333333333,Larsen Island,2006,7
0.45,0,Larsen Island,2006,8
0.6,0.466666666666667,Larsen Island,2006,9
0.116666666666667,0.05,Larsen Island,2007,3
0.766666666666667,0.05,Larsen Island,2007,4
1.01666666666667,0.2,Larsen Island,2007,5
0.666666666666667,0.316666666666667,Larsen Island,2007,6
0.35,0.116666666666667,Larsen Island,2007,7
0.183333333333333,0.2,Larsen Island,2007,8
0.183333333333333,0.0166666666666667,Larsen Island,2008,2
0.15,0,Larsen Island,2008,3
0.5,0.15,Larsen Island,2008,4
0.366666666666667,0.05,Larsen Island,2008,5
0.225,0.0916666666666667,Larsen Island,2008,6
0.3,0.05,Larsen Island,2008,7
0.05,0.366666666666667,Larsen Island,2008,11
0.0666666666666667,0,Larsen Island,2008,12
0.15,0,Larsen Island,2009,1
0.3,1.15,Larsen Island,2009,2
0.316666666666667,0.5,Larsen Island,2009,3
0.266666666666667,0.0833333333333333,Larsen Island,2009,4
0.208333333333333,0.025,Larsen Island,2009,5
0.183333333333333,0.0333333333333333,Larsen Island,2009,6
0.0666666666666667,0.0166666666666667,Larsen Island,2009,12
0.316666666666667,0.1,Larsen Island,2010,1
0.55,0.333333333333333,Larsen Island,2010,2
0.55,0.266666666666667,Larsen Island,2010,3
1.03333333333333,0.866666666666667,Larsen Island,2010,4
1.96666666666667,0.8,Larsen Island,2010,5
0.425,0.0916666666666667,Larsen Island,2010,6
0.0666666666666667,0.0666666666666667,Larsen Island,2012,11
0.283333333333333,0.4,Larsen Island,2012,12
0.483333333333333,0.433333333333333,Larsen Island,2013,1
0.716666666666667,6.88333333333333,Larsen Island,2013,2
0.415909090909091,1.97727272727273,Larsen Island,2013,3
1.025,2.75833333333333,Larsen Island,2013,4
1.00833333333333,1.51666666666667,Larsen Island,2013,5
0.816666666666667,1.76666666666667,Larsen Island,2013,6
0.2,0.0833333333333333,Larsen Island,2013,11
0.2,0,Larsen Island,2013,12
1.01666666666667,0.383333333333333,Larsen Island,2014,1
0.2,0,Larsen Island,2014,2
0.925,0.141666666666667,Larsen Island,2014,3
1.6,0.361111111111111,Larsen Island,2014,4
1.10833333333333,0.35,Larsen Island,2014,5
0.7,0.175,Larsen Island,2014,6
0.45,0.183333333333333,Larsen Island,2014,7
0.833333333333333,0.183333333333333,Larsen Island,2014,8
0.04,0.03,Larsen Island,2018,1
0.116666666666667,0.0944444444444444,Larsen Island,2018,2
0.295,0.075,Larsen Island,2018,3
0.807692307692308,0.311538461538462,Larsen Island,2018,4
0.578571428571429,0.0357142857142857,Larsen Island,2018,5
0.4875,0.5125,Larsen Island,2018,6
0.283333333333333,0.616666666666667,Larsen Island,2018,7
0.133333333333333,0.366666666666667,Larsen Island,2019,4
0.173913043478261,0.0739130434782609,Larsen Island,2019,5
0.48,1.025,Larsen Island,2019,6
0.315,0.85,Larsen Island,2019,7
0.6625,0.825,Larsen Island,2019,8
1.505,1.965,Larsen Island,2019,9
0.0333333333333333,0,Larsen Island,2019,12
3.33333333333333,1.43333333333333,Midsummer Island,2003,12
4,10.633333333333301,Midsummer Island,2004,1
2.53333333333333,3.06666666666667,Midsummer Island,2004,2
0.416666666666667,0,Midsummer Island,2004,3
0.1,0.133333333333333,Midsummer Island,2004,4
0.655555555555556,1.91111111111111,Midsummer Island,2004,5
3.35,2.45833333333333,Midsummer Island,2004,6
4.96666666666667,0.166666666666667,Midsummer Island,2004,7
5.8,0.0333333333333333,Midsummer Island,2004,8
6.66666666666667,0.3,Midsummer Island,2004,9
19.0666666666667,1.53333333333333,Midsummer Island,2004,11
17.7333333333333,6.125,Midsummer Island,2004,12
21.275,5.83333333333333,Midsummer Island,2005,1
1.81818181818182,0,Midsummer Island,2005,2
0.15,0,Midsummer Island,2006,3
0.0166666666666667,0,Midsummer Island,2006,4
0.383333333333333,1.66666666666667,Midsummer Island,2006,5
0.166666666666667,0,Midsummer Island,2006,6
2.28333333333333,1.45,Midsummer Island,2006,7
4.48333333333333,1.03333333333333,Midsummer Island,2006,8
4.825,0.175,Midsummer Island,2006,9
7.25833333333333,0.808333333333333,Midsummer Island,2006,10
10.85,0.433333333333333,Midsummer Island,2006,11
18.7166666666667,0,Midsummer Island,2006,12
0.1,0,Midsummer Island,2007,9
0.283333333333333,0,Midsummer Island,2007,10
1.7,1.11666666666667,Midsummer Island,2007,11
2.83333333333333,1.01666666666667,Midsummer Island,2007,12
2.48333333333333,1.61666666666667,Midsummer Island,2008,1
0.65,0,Midsummer Island,2008,2
0.15,0,Midsummer Island,2008,3
0.166666666666667,0,Midsummer Island,2008,4
0.05,0,Midsummer Island,2008,5
0.133333333333333,0.166666666666667,Midsummer Island,2008,6
0.133333333333333,0.0666666666666667,Midsummer Island,2008,7
0.55,0.0166666666666667,Midsummer Island,2008,8
0.7,0.0833333333333333,Midsummer Island,2008,9
1.76666666666667,0.283333333333333,Midsummer Island,2008,10
4.31666666666667,0.775,Midsummer Island,2008,11
5.09166666666667,0.841666666666667,Midsummer Island,2008,12
2.16666666666667,0.233333333333333,Midsummer Island,2009,1
1.73333333333333,0.0916666666666667,Midsummer Island,2009,2
2.16666666666667,0.433333333333333,Midsummer Island,2009,10
3.18333333333333,3.13333333333333,Midsummer Island,2009,11
0.266666666666667,0.0333333333333333,Midsummer Island,2009,12
0.1,0.0333333333333333,Midsummer Island,2010,1
0.133333333333333,0.233333333333333,Midsummer Island,2010,2
0.433333333333333,0.25,Midsummer Island,2010,3
1.76666666666667,7.65,Midsummer Island,2010,4
1.85,4.71666666666667,Midsummer Island,2010,5
0.466666666666667,0,Midsummer Island,2010,6
0.05,0,Midsummer Island,2010,7
0.116666666666667,0.166666666666667,Midsummer Island,2010,8
0.583333333333333,0.133333333333333,Midsummer Island,2010,9
0.166666666666667,0.233333333333333,Midsummer Island,2011,7
0.883333333333333,0.1,Midsummer Island,2011,8
4.675,0.308333333333333,Midsummer Island,2011,9
4.475,0.175,Midsummer Island,2011,10
4.8,3.78333333333333,Midsummer Island,2011,11
1.6125,0.0916666666666667,Midsummer Island,2011,12
0.2,0,Midsummer Island,2012,1
0.0166666666666667,0.166666666666667,Midsummer Island,2012,2
0.6,0.425,Midsummer Island,2012,3
1.0675,0.845,Midsummer Island,2012,4
2.14166666666667,4.81388888888889,Midsummer Island,2012,5
1.5,5.66666666666667,Midsummer Island,2012,6
1.75,3.93333333333333,Midsummer Island,2012,7
1.04298642533937,0.375565610859729,Midsummer Island,2012,9
1.9,0.233333333333333,Midsummer Island,2013,11
3.06666666666667,7.36666666666667,Midsummer Island,2013,12
6.51666666666667,9.9,Midsummer Island,2014,1
0.558333333333333,0.025,Midsummer Island,2014,2
0.00833333333333333,0,Midsummer Island,2014,3
0,0,Midsummer Island,2014,4
0.00833333333333333,0.0166666666666667,Midsummer Island,2014,5
0.2,0.633333333333333,Midsummer Island,2014,6
0.266666666666667,0.45,Midsummer Island,2014,7
1.9,0.883333333333333,Midsummer Island,2014,8
8.33333333333333,0.383333333333333,Midsummer Island,2014,9
11.6416666666667,0.475,Midsummer Island,2014,10
10.475,1.05833333333333,Midsummer Island,2014,11
13.325,1.89166666666667,Midsummer Island,2014,12
18.4666666666667,1.2,Midsummer Island,2015,1
14.8333333333333,1.625,Midsummer Island,2015,2
4.18611111111111,0.616666666666667,Midsummer Island,2015,3
0.158333333333333,0,Midsummer Island,2015,4
2.18333333333333,0.55,Midsummer Island,2015,11
2.3,1.2,Midsummer Island,2015,12
3.36666666666667,1.51666666666667,Midsummer Island,2016,1
3.85372340425532,21.7579787234043,Midsummer Island,2016,2
1.375,0.075,Midsummer Island,2016,3
0.25,0.15,Midsummer Island,2016,4
0.333333333333333,0.291666666666667,Midsummer Island,2016,5
0.15,0.125,Midsummer Island,2016,6
0.0833333333333333,0.583333333333333,Midsummer Island,2016,7
1.18,0.56,Midsummer Island,2016,8
2.15714285714286,0.114285714285714,Midsummer Island,2016,9
2.38333333333333,0.25,Midsummer Island,2016,10
5.33333333333333,0.308333333333333,Midsummer Island,2016,11
7.45833333333333,0.416666666666667,Midsummer Island,2016,12
9.7,2.05,Midsummer Island,2017,1
2.56277056277056,0.0346320346320346,Midsummer Island,2017,2
1.14285714285714,0,Midsummer Island,2017,3
0.825,0.225,Midsummer Island,2017,4
0.35,0.0166666666666667,Midsummer Island,2017,9
0.833333333333333,0.283333333333333,Midsummer Island,2017,10
3.59016393442623,0.524590163934426,Midsummer Island,2017,11
3.015,0.66,Midsummer Island,2017,12
3.425,3.38,Midsummer Island,2018,1
2.43125,3.625,Midsummer Island,2018,2
0.92,0.01,Midsummer Island,2018,3
0.18125,0.03125,Midsummer Island,2018,4
0.09,0.05,Midsummer Island,2018,5
0.181818181818182,0.0863636363636364,Midsummer Island,2018,6
0.125,0.025,Midsummer Island,2018,7
1.05,0.128571428571429,Midsummer Island,2018,9
0.65,0.125,Midsummer Island,2018,10
0.27,0.77,Midsummer Island,2019,5
0.4,3.5625,Midsummer Island,2019,6
0.36,1.11,Midsummer Island,2019,7
0.905,0.27,Midsummer Island,2019,8
1.66379310344828,0.932758620689655,Midsummer Island,2019,9
1,0.303571428571429,Midsummer Island,2019,10
1.53076923076923,1.46153846153846,Midsummer Island,2019,11
2.55555555555556,2.99814814814815,Midsummer Island,2019,12
5.15,0.5,Port Elizabeth,2003,10
5.06666666666667,0.333333333333333,Port Elizabeth,2003,11
7.93333333333333,3.1,Port Elizabeth,2003,12
9.65,1.8375,Port Elizabeth,2004,1
0.5,0,Port Elizabeth,2004,3
1.46666666666667,0.0333333333333333,Port Elizabeth,2004,11
2.45,0,Port Elizabeth,2004,12
4.26666666666667,1.96666666666667,Port Elizabeth,2005,1
5.56666666666667,2.15,Port Elizabeth,2005,2
0.533333333333333,0.0166666666666667,Port Elizabeth,2005,4
0.683333333333333,0.266666666666667,Port Elizabeth,2005,5
1.11666666666667,0.183333333333333,Port Elizabeth,2005,6
6.1,0.0666666666666667,Port Elizabeth,2005,7
5.33333333333333,0,Port Elizabeth,2005,8
13.5,0.05,Port Elizabeth,2005,9
10.8666666666667,0,Port Elizabeth,2005,10
12.2333333333333,0.266666666666667,Port Elizabeth,2005,11
